"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110";"HK_EU15";"HK_EU27";"HK_Polen";"HK_EheJug";"HK_EheSU";"HK_Turk";"HK_Arab";"HK_Sonst";"HK_NZOrd";"E_A";"E_AM";"E_AW";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110";"E_E";"E_EM";"E_EW";"E_U1";"E_1U6";"E_6U15";"E_15U18";"E_18U25";"E_25U55";"E_55U65";"E_65U80";"E_80U110"
201012;4061757;4;6;17;57;2;9;9;0;0;0;0;0;0;3;6;0;0;3;6;3;0;0;0;0;0;3;6;6;0;0;0;0;0;0;3;3;0;0;73;45;28;0;0;7;0;6;30;12;18;0
201012;5010101;5;1;1;1;2;2152;1069;1083;43;219;361;64;159;993;190;104;19;157;589;383;144;217;379;397;226;200;971;469;502;16;64;116;17;51;554;100;46;7;9658;4561;5097;106;481;822;205;718;4003;1112;1422;789
201012;5010102;5;1;1;2;2;773;394;379;6;37;49;37;53;367;145;61;18;104;312;168;60;85;112;24;102;78;353;185;168;3;0;9;12;31;197;74;21;6;5530;2659;2871;27;130;269;108;416;2119;888;1217;356
201012;5010103;5;1;1;3;2;937;462;475;13;69;95;32;77;434;135;73;9;118;356;170;63;75;134;33;119;157;352;159;193;0;12;6;0;28;213;54;33;6;7383;3576;3807;40;254;528;186;636;2972;1044;1354;369
201012;5010204;5;1;2;4;2;956;466;490;0;93;159;53;106;372;89;56;28;60;203;109;25;481;62;76;78;31;317;147;170;0;18;36;12;18;178;36;9;10;3056;1389;1667;10;154;308;96;251;965;370;590;312
201012;5010205;5;1;2;5;2;442;217;225;3;28;79;29;59;196;42;6;0;49;91;33;50;57;102;6;55;81;149;72;77;0;0;21;9;21;74;18;6;0;1949;960;989;12;76;228;122;207;977;193;121;13
201012;5010206;5;1;2;6;2;2455;1226;1229;22;180;330;108;237;1080;249;210;39;126;644;453;115;738;520;108;123;207;755;365;390;3;3;38;25;87;449;75;69;6;9700;4600;5100;78;388;723;267;866;3405;1260;2277;436
201012;5010207;5;1;2;7;2;4646;2252;2394;71;347;598;226;418;1979;517;392;98;123;732;514;132;1763;1159;221;250;389;1370;692;678;9;10;86;47;103;846;136;121;12;10853;5109;5744;118;520;967;357;932;4134;1228;2156;441
201012;5010208;5;1;2;8;2;1557;831;726;20;99;179;29;147;788;166;123;6;94;419;245;129;181;452;92;161;123;699;391;308;4;6;40;8;65;397;106;70;3;6884;3322;3562;59;259;399;125;662;3147;830;1088;315
201012;5010209;5;1;2;9;2;1288;630;658;16;72;194;61;91;578;185;76;15;116;332;182;114;103;295;73;197;174;432;220;212;0;3;27;18;25;221;77;49;12;5940;2881;3059;25;199;454;172;448;2288;877;1218;259
201012;5010310;5;1;3;10;2;729;354;375;22;36;89;15;58;346;79;78;6;60;221;128;68;31;208;48;90;63;374;183;191;0;3;25;3;32;221;37;50;3;3499;1651;1848;46;117;241;65;350;1547;424;529;180
201012;5010311;5;1;3;11;2;2291;1130;1161;56;191;372;107;245;944;197;148;31;82;305;159;120;419;839;229;161;218;1004;499;505;9;19;83;46;111;531;105;90;10;4894;2223;2671;62;275;485;147;406;1699;449;716;655
201012;5010312;5;1;3;12;2;2294;1216;1078;31;209;263;104;230;1064;217;164;12;130;519;245;244;114;782;217;238;180;1361;731;630;3;35;85;46;126;760;172;128;6;5868;3078;2790;64;323;469;155;663;2769;635;612;178
201012;5010313;5;1;3;13;2;1818;946;872;9;128;244;83;213;831;205;96;9;165;438;170;259;120;442;159;240;160;964;495;469;3;21;75;33;121;505;139;58;9;6078;3078;3000;43;279;505;182;665;2919;690;676;119
201012;5010314;5;1;3;14;2;3226;1602;1624;30;235;391;101;277;1561;364;240;27;206;888;550;389;321;678;214;420;316;1455;722;733;3;16;59;22;139;848;189;161;18;10909;5326;5583;81;435;777;267;1034;4896;1362;1555;502
201012;5010339;5;1;3;39;2;83;40;43;0;0;6;6;7;43;18;3;0;9;15;6;21;6;15;0;7;19;39;18;21;0;0;3;0;0;21;12;3;0;422;225;197;3;6;19;18;31;198;75;56;16
201012;5020415;5;2;4;15;2;628;313;315;6;52;110;41;61;272;67;10;9;78;254;154;54;65;82;19;89;65;151;75;76;0;3;0;0;12;117;16;0;3;4020;2049;1971;23;154;491;266;425;1785;485;328;63
201012;5020416;5;2;4;16;2;83;39;44;0;7;9;3;4;42;6;12;0;25;44;12;4;0;7;6;12;10;30;16;14;0;0;0;0;4;17;3;6;0;1763;843;920;11;53;123;43;134;649;261;400;89
201012;5020417;5;2;4;17;2;1187;613;574;12;82;145;54;73;506;177;135;3;141;411;232;135;138;179;43;159;122;393;181;212;0;0;12;3;33;204;73;68;0;5618;2824;2794;31;185;405;170;458;2227;825;1114;203
201012;5020418;5;2;4;18;2;530;266;264;6;37;81;36;35;231;58;37;9;46;198;128;58;53;58;33;81;49;183;85;98;0;0;16;9;9;107;18;21;3;4023;1882;2141;27;163;352;133;317;1452;534;816;229
201012;5020419;5;2;4;19;2;1186;571;615;18;78;133;44;116;515;126;128;28;131;430;275;113;137;205;90;117;94;461;228;233;6;3;24;10;49;247;62;54;6;6745;3048;3697;56;280;416;181;527;2369;801;1776;339
201012;5020420;5;2;4;20;2;130;71;59;3;11;32;13;6;56;3;6;0;3;26;23;6;9;22;22;26;19;43;21;22;0;0;6;0;3;28;0;6;0;950;499;451;9;33;134;35;86;470;76;78;29
201012;5020521;5;2;5;21;2;525;270;255;13;27;131;24;21;272;28;9;0;39;134;80;22;48;120;34;86;81;159;81;78;0;4;16;3;6;109;15;6;0;2608;1277;1331;29;139;362;102;163;1275;261;232;45
201012;5020522;5;2;5;22;2;1662;789;873;16;145;248;98;125;674;183;127;46;86;486;357;81;330;279;141;197;148;627;299;328;6;13;40;21;62;350;65;55;15;6390;3059;3331;72;355;623;215;503;2466;785;1099;272
201012;5020523;5;2;5;23;2;5160;2557;2603;100;497;780;256;521;2181;469;301;55;209;946;668;173;1698;959;603;490;291;1695;806;889;12;44;132;71;143;1008;178;97;10;11080;5296;5784;147;746;1203;386;988;4087;1337;1716;470
201012;5020524;5;2;5;24;2;789;374;415;18;40;96;39;58;326;120;88;4;127;325;163;42;52;84;34;146;106;258;106;152;0;3;15;9;16;135;52;28;0;6162;2923;3239;33;147;400;168;412;2044;912;1679;367
201012;5020625;5;2;6;25;2;1730;881;849;18;103;199;60;162;754;254;151;29;130;466;266;151;396;285;70;230;132;693;344;349;0;9;39;22;55;396;109;59;4;6972;3300;3672;40;240;407;149;568;2794;917;1386;471
201012;5020626;5;2;6;26;2;3638;1844;1794;43;249;466;140;292;1721;399;300;28;400;1090;527;484;250;823;191;486;314;1792;915;877;9;42;97;52;148;1022;229;178;15;16144;7868;8276;131;629;1062;378;1451;7394;1983;2452;664
201012;5020627;5;2;6;27;2;1058;527;531;30;86;129;60;98;503;105;41;6;71;246;157;140;74;170;149;172;107;393;188;205;0;11;18;9;39;254;36;20;6;3668;1774;1894;54;155;265;118;291;1559;456;583;187
201012;5020628;5;2;6;28;2;374;169;205;0;27;38;25;32;178;37;34;3;10;99;68;15;47;111;9;43;50;156;65;91;0;3;7;12;6;94;19;12;3;1958;858;1100;9;58;115;55;113;628;230;584;166
201012;5020629;5;2;6;29;2;536;243;293;7;33;63;34;27;233;81;40;18;119;203;50;42;37;30;16;107;101;174;72;102;0;6;4;3;15;111;29;3;3;4381;2028;2353;25;125;225;97;178;1410;743;1238;340
201012;5030730;5;3;7;30;2;1484;723;761;35;134;228;71;111;740;97;59;9;54;335;263;82;189;473;45;167;193;437;210;227;6;6;9;16;37;290;33;37;3;3204;1574;1630;66;220;395;114;241;1482;318;284;84
201012;5030731;5;3;7;31;2;3615;1790;1825;59;288;469;123;300;1650;416;271;39;221;1019;717;242;664;775;255;301;359;1308;619;689;3;27;92;24;114;782;174;85;7;10486;4942;5544;83;452;742;238;796;4268;1410;1955;542
201012;5030832;5;3;8;32;2;3703;1851;1852;46;269;433;134;313;1684;517;277;30;239;850;481;557;189;921;212;515;459;1719;843;876;6;32;94;40;127;934;294;174;18;10738;5210;5528;97;511;823;294;902;4568;1312;1701;530
201012;5030833;5;3;8;33;2;672;356;316;16;62;88;28;133;302;31;9;3;10;42;26;185;85;76;54;189;41;546;304;242;9;53;70;21;117;242;25;9;0;949;492;457;22;62;103;34;157;392;64;94;21
201012;5040934;5;4;9;34;2;468;238;230;0;28;81;42;15;171;66;62;3;92;158;45;35;38;28;12;118;79;146;54;92;0;6;6;9;6;76;18;22;3;3474;1724;1750;18;116;308;128;257;1131;584;749;183
201012;5040935;5;4;9;35;2;55;25;30;0;0;6;0;6;27;9;7;0;6;18;9;0;0;6;19;12;0;24;12;12;0;0;0;0;3;15;3;3;0;391;200;191;3;6;21;16;36;157;53;73;26
201012;5040936;5;4;9;36;2;1003;438;565;6;74;223;54;54;372;110;92;18;280;424;116;55;59;109;27;172;157;264;99;165;0;3;3;9;19;143;38;43;6;8089;3955;4134;34;346;976;271;544;3020;1179;1416;303
201012;5040937;5;4;9;37;2;193;95;98;0;13;38;10;6;86;25;12;3;32;71;27;9;10;9;3;51;40;63;24;39;0;3;6;0;6;39;6;3;0;2063;1031;1032;4;59;154;68;106;643;351;540;138
201012;5040938;5;4;9;38;2;376;195;181;0;36;49;28;27;149;53;24;10;92;168;64;15;30;3;12;83;65;110;58;52;0;0;7;3;12;61;15;9;3;3595;1763;1832;21;143;301;107;220;1220;622;770;191
201012;6010101;6;1;1;1;2;1267;591;676;6;91;215;49;75;552;165;93;21;243;459;161;74;98;119;43;305;169;588;270;318;0;24;28;0;33;334;92;68;9;6518;2892;3626;38;242;570;166;352;2338;952;1342;518
201012;6010102;6;1;1;2;2;2502;1206;1296;41;166;229;94;164;1330;279;162;37;397;787;274;186;196;320;189;625;199;1349;660;689;6;30;69;18;103;854;150;104;15;8331;3917;4414;74;343;519;181;652;4037;1239;1015;271
201012;6010103;6;1;1;3;2;1781;864;917;24;122;197;68;106;882;206;133;43;294;527;168;208;121;213;119;434;159;892;440;452;0;9;46;24;66;517;119;71;40;6162;2883;3279;67;245;425;147;373;3112;811;789;193
201012;6010204;6;1;2;4;2;1787;874;913;23;148;201;71;144;852;201;117;30;199;535;258;161;175;338;78;310;190;769;361;408;3;9;40;27;60;439;95;78;18;6655;3067;3588;51;318;516;152;511;2726;840;1194;347
201012;6010205;6;1;2;5;2;2304;1083;1221;32;167;304;94;184;1152;212;137;22;295;783;393;188;172;362;113;482;204;1013;463;550;6;15;49;25;84;663;97;58;16;9268;4287;4981;77;390;636;228;751;4221;1133;1422;410
201012;6010206;6;1;2;6;2;1736;829;907;18;148;139;32;122;825;249;164;39;169;517;235;167;219;169;126;392;146;883;421;462;0;19;28;17;77;487;139;86;30;7417;3311;4106;64;331;393;131;533;3137;934;1277;617
201012;6010207;6;1;2;7;2;2207;1058;1149;41;162;197;80;174;1184;217;134;18;296;748;374;207;201;229;157;485;180;1141;551;590;0;21;43;28;109;733;131;70;6;7671;3607;4064;80;297;445;175;509;3605;985;1186;389
201012;6010208;6;1;2;8;2;1646;793;853;25;117;171;96;116;774;223;105;19;215;499;198;159;129;227;65;407;160;831;428;403;3;15;22;54;69;475;117;63;13;6354;3059;3295;67;240;402;173;514;2918;963;845;232
201012;6010209;6;1;2;9;2;2315;1151;1164;40;138;244;85;158;1192;249;191;18;317;723;321;319;167;339;89;490;188;1178;573;605;3;9;47;34;70;750;147;103;15;8658;4061;4597;86;321;506;180;633;4193;1122;1308;309
201012;6010210;6;1;2;10;2;1191;592;599;24;77;132;46;61;643;117;69;22;144;327;131;112;134;179;79;247;113;589;298;291;9;6;28;17;42;366;73;36;12;4740;2148;2592;42;167;283;120;348;2189;567;676;348
201012;6020301;6;2;3;1;2;902;443;459;19;64;131;24;48;413;105;73;25;130;349;190;91;66;108;9;189;90;375;163;212;3;0;19;3;24;227;53;30;16;4866;2239;2627;43;171;345;116;298;1802;652;1116;323
201012;6020302;6;2;3;2;2;1016;504;512;3;81;113;24;68;438;149;104;36;141;355;170;95;89;84;58;201;134;489;244;245;0;13;18;10;35;248;83;55;27;5304;2389;2915;31;188;324;94;303;1816;761;1220;567
201012;6020303;6;2;3;3;2;1534;751;783;28;112;144;41;118;827;161;91;12;138;539;344;171;127;231;58;257;151;725;353;372;7;24;18;13;73;450;85;49;6;7024;3138;3886;71;264;395;134;531;3112;842;1276;399
201012;6020304;6;2;3;4;2;1385;672;713;18;106;156;57;92;672;148;117;19;153;481;273;147;117;210;70;253;107;621;290;331;0;6;31;30;45;382;58;56;13;6667;3119;3548;55;237;387;162;511;2929;870;1163;353
201012;6020305;6;2;3;5;2;3071;1480;1591;14;162;313;108;396;1419;341;259;59;352;1078;627;158;426;483;219;453;254;1539;784;755;4;15;49;39;279;868;154;108;23;10545;4885;5660;53;382;740;260;986;4117;1331;2041;635
201012;6020306;6;2;3;6;2;1035;486;549;9;46;123;50;63;496;139;94;15;101;378;253;81;44;145;33;185;169;391;174;217;3;0;3;6;34;235;40;58;12;6533;3074;3459;27;237;485;186;436;2554;968;1289;351
201012;6020407;6;2;4;7;2;2147;1049;1098;24;159;237;108;311;920;225;129;34;162;653;439;89;355;302;178;418;152;936;456;480;3;10;37;18;197;512;86;63;10;4651;2223;2428;30;240;357;157;458;1641;603;958;207
201012;6020408;6;2;4;8;2;1156;590;566;15;79;170;57;91;515;115;105;9;139;404;231;87;89;163;52;233;128;463;209;254;3;10;23;10;31;289;44;53;0;6458;2995;3463;54;223;422;196;472;2442;795;1471;383
201012;6020409;6;2;4;9;2;1620;824;796;12;75;182;53;105;792;221;131;49;201;629;334;124;104;167;62;384;150;803;434;369;0;6;27;15;59;463;122;71;40;8071;3810;4261;43;299;526;166;479;3026;1114;1735;683
201012;6020410;6;2;4;10;2;1077;498;579;22;71;143;40;86;466;165;78;6;223;395;142;94;75;79;46;254;134;511;240;271;3;3;22;10;74;249;96;51;3;6827;3157;3670;48;276;659;175;416;2691;1047;1255;260
201012;6020411;6;2;4;11;2;1698;849;849;15;126;212;77;99;761;215;154;39;206;769;498;89;114;171;73;275;207;636;310;326;0;9;27;13;34;382;80;73;18;8499;3994;4505;66;346;690;251;562;3110;1300;1629;545
201012;6030501;6;3;5;1;2;866;438;428;9;85;143;49;27;359;115;69;10;133;274;90;15;69;68;36;287;117;385;179;206;0;6;15;15;9;222;74;37;7;5528;2625;2903;37;212;486;156;333;1825;718;1408;353
201012;6030502;6;3;5;2;2;900;451;449;15;55;115;50;41;382;112;104;26;134;354;149;52;77;101;46;181;89;391;201;190;3;3;9;10;10;226;58;56;16;5103;2268;2835;30;166;312;127;333;2097;641;1019;378
201012;6030503;6;3;5;3;2;2452;1140;1312;26;168;356;85;173;1110;298;189;47;318;693;277;157;191;216;103;841;251;1135;518;617;0;28;63;20;85;662;134;111;32;11122;5070;6052;73;421;923;288;831;4483;1547;1970;586
201012;6030504;6;3;5;4;2;1950;899;1051;12;120;279;135;97;824;281;175;27;375;625;179;99;120;108;73;725;200;888;385;503;0;3;30;24;68;508;146;100;9;10925;4941;5984;52;407;887;347;610;3626;1573;2454;969
201012;6030605;6;3;6;5;2;1503;774;729;25;94;170;36;91;771;204;106;6;261;502;181;137;124;85;69;463;123;788;414;374;7;9;18;10;55;518;108;60;3;6708;3227;3481;49;263;496;142;441;2897;993;1121;306
201012;6030606;6;3;6;6;2;1302;659;643;24;112;154;43;122;602;110;116;19;199;433;199;152;60;180;62;310;105;681;358;323;6;12;24;6;75;401;60;81;16;4959;2363;2596;47;218;431;104;419;2154;604;746;236
201012;6030607;6;3;6;7;2;1133;548;585;0;54;67;13;292;604;52;42;9;235;500;139;45;57;75;58;339;59;849;416;433;0;12;14;0;259;491;40;24;9;3180;1545;1635;14;120;203;53;425;1448;299;518;100
201012;6030608;6;3;6;8;2;2294;1129;1165;12;155;378;166;132;1029;243;135;44;436;786;231;96;177;196;55;732;252;971;492;479;0;9;80;48;76;537;121;71;29;10850;5258;5592;76;504;1107;388;601;4288;1377;1964;545
201012;6030609;6;3;6;9;2;2163;1055;1108;19;179;270;83;126;1053;254;151;28;400;771;279;180;129;217;144;473;249;1103;547;556;4;28;49;18;70;671;152;92;19;11489;5443;6046;101;481;876;265;789;4752;1675;2062;488
201012;6030610;6;3;6;10;2;1601;762;839;17;108;233;68;92;708;232;110;33;377;534;99;90;141;98;69;469;200;800;365;435;0;20;28;31;57;462;124;54;24;7896;3636;4260;61;346;772;211;413;3097;1183;1384;429
201012;6040701;6;4;7;1;2;1546;756;790;9;109;222;47;80;666;234;149;30;319;548;146;80;121;71;37;504;185;768;365;403;0;16;27;12;58;425;124;82;24;9298;4481;4817;62;417;753;224;481;3295;1406;2085;575
201012;6040702;6;4;7;2;2;1044;507;537;4;76;196;56;67;418;151;63;13;163;277;71;49;71;59;54;383;151;404;195;209;0;3;21;9;42;220;72;27;10;5400;2621;2779;29;257;595;182;377;2047;887;811;215
201012;6040703;6;4;7;3;2;2605;1230;1375;15;143;250;75;527;1102;264;188;41;557;1031;261;95;205;125;76;866;207;1638;753;885;0;25;46;12;445;836;149;99;26;10673;5002;5671;64;458;864;268;1056;3824;1329;2106;704
201012;6040804;6;4;8;4;2;1279;620;659;15;83;187;46;71;529;186;132;30;292;468;117;38;88;44;27;428;186;639;283;356;0;18;29;12;37;343;110;66;24;7544;3473;4071;42;272;748;191;411;2593;1046;1721;520
201012;6040805;6;4;8;5;2;869;396;473;13;74;111;33;68;337;133;74;26;242;360;81;13;69;34;16;282;95;422;188;234;0;12;12;6;50;199;75;50;18;5151;2339;2812;36;221;400;138;313;1805;777;1096;365
201012;6040806;6;4;8;6;2;1024;477;547;12;60;171;62;51;421;143;98;6;263;425;109;12;44;34;21;323;165;448;197;251;3;3;9;0;41;265;76;45;6;7249;3297;3952;34;273;714;205;383;2608;1011;1594;427
201012;6040807;6;4;8;7;2;1256;635;621;12;78;169;59;82;576;140;106;34;221;404;101;45;72;74;68;450;143;624;300;324;3;3;22;12;33;412;59;64;16;5735;2513;3222;36;217;441;148;352;1949;689;1135;768
201012;6040808;6;4;8;8;2;1413;664;749;19;151;261;67;78;657;117;57;6;184;341;99;19;171;99;56;609;118;619;277;342;0;24;71;27;34;351;70;36;6;4078;1988;2090;49;347;550;158;213;1974;359;367;61
201012;6040809;6;4;8;9;2;1389;670;719;6;92;179;53;64;640;203;122;30;306;443;65;19;132;36;43;579;137;843;427;416;0;15;43;15;39;498;134;69;30;4992;2411;2581;21;255;542;140;326;1868;710;887;243
201012;6040810;6;4;8;10;2;1717;811;906;9;93;250;85;164;744;183;138;51;355;553;127;41;193;59;49;645;177;949;427;522;3;16;44;19;122;510;103;96;36;6601;3135;3466;42;267;639;189;446;2291;870;1427;430
201012;7010101;7;1;1;1;1;4042;2112;1930;39;180;282;100;287;2081;572;369;132;752;1251;299;180;615;469;271;840;416;2304;1217;1087;6;28;70;24;161;1384;336;224;71;9387;4865;4522;66;291;435;166;578;4389;1412;1476;574
201012;7010102;7;1;1;2;1;8375;4311;4064;64;443;925;309;720;4173;903;670;168;1308;2064;476;643;886;1853;743;1474;712;5202;2761;2441;3;54;236;144;433;3071;656;477;128;15731;8335;7396;121;591;1142;388;1301;7924;2072;1726;466
201012;7010103;7;1;1;3;1;3522;1781;1741;51;191;344;118;217;1890;421;241;49;756;1212;297;269;145;651;192;757;296;2081;1090;991;6;35;52;41;137;1307;300;160;43;10040;4961;5079;95;403;692;208;640;5206;1339;1119;338
201012;7010104;7;1;1;4;1;7651;3969;3682;84;478;810;255;707;3764;791;668;94;980;1594;361;433;793;2530;659;1013;629;4835;2554;2281;12;59;236;127;445;2725;608;538;85;13285;6995;6290;130;662;983;320;1201;7053;1534;1168;234
201012;7020201;7;2;2;1;1;3212;1585;1627;24;182;337;80;201;1631;462;241;54;604;1009;287;270;289;460;118;706;360;1698;860;838;0;30;74;24;103;1016;261;148;42;10335;4893;5442;51;387;633;211;678;4739;1554;1584;498
201012;7020202;7;2;2;2;1;3568;1844;1724;64;249;333;88;294;1872;383;230;55;671;1127;306;336;160;717;237;671;320;2078;1113;965;3;37;68;30;196;1283;254;170;37;9434;4651;4783;109;387;507;173;819;4748;1164;1178;349
201012;7020203;7;2;2;3;1;7303;3823;3480;67;499;723;283;621;3753;753;520;84;1228;1922;472;540;237;2066;622;1265;651;4475;2370;2105;15;57;177;114;346;2768;525;401;72;17240;8724;8516;155;799;1181;395;1378;9267;2086;1477;502
201012;7020204;7;2;2;4;1;3925;2088;1837;47;275;361;116;306;2175;333;249;63;870;1309;290;291;138;906;271;660;350;2433;1298;1135;6;32;80;44;209;1558;267;188;49;11336;5762;5574;118;499;655;210;1031;6670;1137;815;201
201012;7030301;7;3;3;1;1;5715;2731;2984;61;390;691;175;362;2835;709;408;84;1274;2152;539;436;318;463;311;1412;623;3006;1473;1533;9;30;118;49;245;1841;415;236;63;23743;11069;12674;219;1082;1849;546;1449;11054;3543;3172;829
201012;7030302;7;3;3;2;1;2565;1284;1281;26;195;300;89;173;1190;331;214;47;472;798;226;150;135;451;100;618;313;1240;606;634;4;18;46;22;91;695;178;146;40;9092;4323;4769;63;403;731;217;634;4184;1316;1239;305
201012;7030303;7;3;3;3;1;4763;2389;2374;73;400;616;214;435;2285;427;282;31;388;931;419;292;149;1757;335;767;532;2487;1276;1211;12;36;154;80;242;1461;278;202;22;11955;5738;6217;135;627;991;348;1109;5626;1438;1343;338
201012;7040401;7;4;4;1;2;5319;2624;2695;64;381;664;220;456;2572;513;372;77;546;1269;581;411;142;1781;310;702;704;2430;1177;1253;3;15;89;73;219;1463;290;224;54;15967;7629;8338;118;727;1284;434;1194;6843;1943;2643;781
201012;7040402;7;4;4;2;2;383;205;178;9;32;44;15;24;188;41;24;6;39;118;49;10;18;71;30;84;52;174;97;77;0;6;0;3;15;114;27;6;3;2093;986;1107;13;51;106;37;142;794;286;384;280
201012;7040403;7;4;4;3;2;6798;3393;3405;99;532;838;215;566;3363;622;494;69;721;1818;847;717;437;1480;588;1056;702;3476;1738;1738;10;70;203;74;296;2046;375;354;48;22492;10584;11908;190;958;1529;483;1894;10573;2724;3175;966
201012;7040404;7;4;4;4;2;1042;521;521;18;70;157;38;95;451;126;72;15;100;291;179;131;71;275;73;83;118;510;247;263;0;6;39;18;57;265;73;46;6;4935;2255;2680;37;202;353;104;368;1834;627;1097;313
201012;7040405;7;4;4;5;2;3554;1762;1792;46;279;466;121;350;1718;305;220;49;246;773;420;431;199;861;464;477;349;1821;940;881;3;25;114;58;186;1067;195;148;25;10072;4781;5291;92;472;717;233;862;4558;1166;1358;614
201012;7040406;7;4;4;6;2;1259;717;542;28;93;61;20;140;710;141;57;9;84;377;238;111;72;277;174;121;127;736;434;302;7;20;16;9;67;472;88;51;6;3159;1667;1492;35;129;92;49;431;1639;348;348;88
201012;7050501;7;5;5;1;2;4690;2309;2381;74;345;521;197;392;2266;513;324;58;314;1315;796;533;432;997;332;519;562;2252;1117;1135;6;38;110;77;164;1310;304;197;46;15375;7416;7959;135;594;914;376;1193;6655;2025;2698;785
201012;7050502;7;5;5;2;2;2053;1028;1025;16;140;274;65;177;1032;192;119;38;198;641;354;181;150;549;89;226;217;976;475;501;7;27;57;19;104;604;88;57;13;7467;3491;3976;50;226;474;127;629;3003;908;1261;789
201012;7050503;7;5;5;3;2;2270;1135;1135;30;148;238;66;188;1111;303;159;27;164;686;433;263;160;586;137;202;236;1012;491;521;0;12;24;21;105;605;131;102;12;8910;4091;4819;66;284;473;150;695;3659;1190;1724;669
201012;7050504;7;5;5;4;2;1441;738;703;25;66;196;78;124;638;172;121;21;95;473;318;123;133;361;81;125;145;533;273;260;0;0;28;16;52;288;86;51;12;5461;2595;2866;44;158;432;186;414;2108;694;1126;299
201012;7050505;7;5;5;5;2;2306;1141;1165;24;182;366;109;152;1066;238;142;27;179;595;355;174;307;587;110;265;268;853;409;444;3;15;75;24;46;506;85;81;18;10266;4756;5510;53;353;860;286;672;3755;1329;2081;877
201012;7050506;7;5;5;6;2;357;205;152;0;30;59;12;24;135;64;27;6;52;97;39;46;13;82;4;66;49;142;82;60;0;3;0;3;9;66;37;18;6;2151;1065;1086;9;75;169;55;136;754;388;475;90
201012;7060601;7;6;6;1;2;3048;1562;1486;43;200;392;151;280;1303;323;305;51;107;854;684;255;562;347;236;471;323;1119;611;508;6;34;61;24;147;648;123;73;3;9239;4489;4750;89;370;713;285;760;3567;1158;1838;459
201012;7060602;7;6;6;2;2;750;358;392;3;71;93;34;46;362;66;62;13;96;267;141;98;67;88;24;92;114;246;106;140;0;3;6;9;17;146;27;28;10;4521;2244;2277;21;208;387;133;263;1799;627;920;163
201012;7060603;7;6;6;3;2;765;357;408;15;75;142;45;52;317;58;54;7;56;211;127;102;72;109;79;90;102;278;120;158;6;11;31;12;21;142;28;24;3;2715;1299;1416;27;116;205;80;151;885;408;728;115
201012;7060604;7;6;6;4;2;4378;2069;2309;68;313;499;153;322;1902;577;403;141;161;1461;1155;190;1506;490;161;232;338;1243;603;640;0;19;77;31;100;771;145;91;9;13427;6192;7235;134;538;989;353;972;4829;1953;2866;793
201012;7070701;7;7;7;1;2;1757;850;907;18;139;279;77;125;784;186;130;19;235;681;392;168;145;275;69;241;178;636;290;346;3;6;50;16;68;343;99;42;9;10331;4863;5468;64;372;841;269;688;3830;1478;2215;574
201012;7070702;7;7;7;2;2;1500;695;805;13;114;239;69;83;684;182;107;9;110;552;374;147;138;205;34;201;223;462;210;252;3;3;13;10;32;284;72;39;6;10199;4846;5353;73;365;798;308;762;3979;1471;2064;379
201012;7070703;7;7;7;3;2;1683;825;858;31;86;180;108;103;720;197;228;30;110;645;510;89;210;207;136;209;187;533;256;277;0;0;39;7;22;327;75;63;0;7791;3674;4117;68;249;570;264;502;2779;1012;1914;433
201012;7070704;7;7;7;4;2;2105;1058;1047;24;153;320;100;151;890;233;183;51;122;685;521;147;579;200;194;133;167;607;319;288;0;19;44;15;51;372;75;31;0;7514;3590;3924;48;336;738;257;560;2722;1060;1466;327
201012;7070705;7;7;7;5;2;961;437;524;16;63;169;37;27;420;133;78;18;114;384;224;77;67;96;41;154;142;313;129;184;3;3;18;10;4;178;61;24;12;6975;3395;3580;40;260;705;191;446;2745;994;1344;250
201012;7070706;7;7;7;6;2;406;210;196;0;42;67;22;15;167;43;34;16;46;203;132;31;24;38;12;54;44;127;57;70;0;0;0;0;9;80;12;16;10;3716;1689;2027;24;155;307;88;243;1373;455;702;369
201012;7070707;7;7;7;7;2;277;125;152;3;18;45;6;15;105;61;24;0;48;106;46;28;24;30;16;36;37;121;48;73;0;3;18;3;3;58;27;9;0;2891;1365;1526;12;77;225;79;165;914;537;705;177
201012;8010115;8;1;1;15;1;280;153;127;3;21;26;3;22;159;43;3;0;60;84;18;18;3;48;34;64;29;159;86;73;0;0;10;0;12;104;30;3;0;802;404;398;12;50;51;20;52;442;100;58;17
201012;8010116;8;1;1;16;1;1734;923;811;19;116;191;64;203;808;162;147;24;154;295;103;183;18;805;136;170;127;1079;587;492;3;18;50;34;113;599;122;125;15;3337;1789;1548;41;146;230;74;356;1802;312;314;62
201012;8010117;8;1;1;17;1;7067;3807;3260;122;565;712;169;770;3748;584;375;22;884;1767;589;775;158;2066;950;914;437;4680;2576;2104;31;140;280;92;501;2894;414;315;13;14916;7982;6934;163;732;926;243;1672;8560;1387;1035;198
